,BlueCars_taken_sum,BlueCars_returned_sum,Utilib_taken_sum,Utilib_returned_sum,Utilib_14_taken_sum,Utilib_14_returned_sum,Slots_freed_sum,Slots_taken_sum
2471,978,966,24,25,57,58,269,271
2472,978,987,32,31,48,51,255,253
2473,866,862,14,14,58,53,206,208
2474,862,815,22,21,57,58,211,207
2475,860,878,31,33,45,45,212,214
2476,917,902,10,12,44,49,228,222
2477,846,889,27,26,89,90,223,232
2478,1080,1076,31,33,93,96,283,292
2479,989,979,37,36,100,89,259,250
2480,802,813,37,36,51,58,210,209
2481,839,804,17,19,63,58,198,192
2482,837,842,28,24,63,69,187,191
2483,832,855,12,15,66,62,227,232
2484,890,885,21,20,55,56,228,226
2485,1006,996,22,20,67,67,229,224
2486,901,879,16,16,55,51,239,234
2487,742,773,21,22,40,39,194,201
2488,864,868,20,21,64,64,217,214
2489,850,862,25,25,55,56,219,227
2490,844,854,32,29,71,71,199,196
2491,909,906,24,25,64,62,201,204
2492,988,990,20,26,58,70,244,251
2493,845,873,25,23,85,73,209,200
2494,781,746,22,21,56,58,192,189
2495,36,40,4,2,6,6,15,12
2496,634,671,16,15,63,67,159,171
2497,548,542,13,15,40,33,125,126
2498,638,616,15,13,27,26,153,144
2499,553,534,16,17,30,30,141,145
2500,705,703,12,13,40,42,179,180
2501,928,904,18,15,48,47,223,219
2502,795,846,11,13,38,40,200,206
2503,612,605,13,11,38,37,146,140
2504,692,647,9,11,32,29,148,150
2505,682,677,17,17,31,29,174,167
2506,713,714,12,11,32,35,154,156
2507,776,777,12,13,46,46,212,213
2508,992,987,18,20,58,56,245,245
2509,890,963,17,17,56,64,203,215
2510,677,633,21,23,42,42,179,167
2511,702,676,27,25,46,40,163,159
2512,645,649,19,19,35,33,185,189
2513,701,666,15,14,38,42,156,153
2514,745,763,16,14,34,31,189,192
2515,945,939,17,23,42,44,253,255
2516,920,981,29,23,60,57,234,238
2517,662,644,16,17,34,36,182,175
2518,660,612,19,21,39,42,172,168
2519,635,686,29,27,63,61,163,172
2520,718,678,17,17,50,46,200,189
2521,702,702,26,27,47,53,192,193
2522,929,938,24,22,68,65,246,254
2523,877,958,37,41,35,34,223,230
2524,715,673,18,17,39,39,187,183
2525,716,697,22,21,53,56,193,190
2526,731,702,15,13,54,54,200,191
2527,690,694,17,18,34,29,204,205
2528,754,771,24,27,58,61,201,209
2529,981,963,30,30,60,61,251,255
2530,846,917,33,29,62,64,236,238
2531,706,670,13,13,23,20,178,168
2532,700,672,29,31,36,34,192,193
2533,555,553,16,14,46,46,164,163
2534,644,655,17,18,56,59,246,254
2535,698,690,12,12,58,59,213,208
2536,873,867,33,31,69,66,231,233
2537,803,852,20,23,64,66,220,225
2538,604,605,12,9,48,44,163,158
2539,672,643,14,16,33,33,184,183
2540,739,709,21,19,48,56,217,212
2541,716,718,19,21,61,53,203,204
2542,723,720,19,17,50,57,204,206
2543,862,887,11,14,45,43,253,255
2544,795,845,24,24,45,45,205,210
2545,592,590,12,12,30,29,144,149
2546,625,605,19,20,35,35,160,153
2547,703,663,21,22,35,37,162,159
2548,709,734,25,23,36,32,206,204
2549,686,676,17,17,49,54,179,180
2550,51,57,2,3,8,6,12,10
2551,629,655,19,17,36,37,162,167
2552,740,706,16,15,36,36,166,166
2553,718,746,10,10,51,54,188,189
2554,872,864,27,33,56,53,270,276
2555,721,765,28,23,37,43,174,174
2556,620,618,13,15,40,35,158,158
2557,768,700,23,23,42,40,191,178
2558,741,733,31,29,49,50,196,200
2559,740,760,17,19,53,52,202,204
2560,782,779,38,36,66,68,189,188
2561,991,969,15,17,57,51,259,254
2562,785,852,21,19,41,46,225,236
2563,664,633,17,20,31,31,186,182
2564,680,662,36,36,39,39,181,178
2565,658,658,20,16,47,44,198,197
2566,642,674,18,20,51,56,206,206
2567,733,725,23,23,63,59,205,212
2568,938,901,19,22,70,69,217,215
2569,767,806,19,19,37,42,198,197
2570,628,610,34,33,42,38,162,157
2571,706,700,19,17,39,37,175,179
2572,677,679,29,31,25,29,193,193
2573,733,716,31,30,46,45,213,207
2574,742,735,34,33,65,66,205,207
2575,985,979,31,33,54,55,237,234
2576,753,831,25,24,56,52,215,222
2577,740,720,13,15,33,35,157,157
2578,728,695,31,28,50,53,186,178
2579,702,685,20,20,46,47,206,209
2580,739,767,25,28,51,47,197,198
2581,746,724,25,23,45,49,191,188
2582,806,834,21,23,64,65,184,197
2583,713,738,12,11,55,55,178,174
2584,713,757,17,16,47,48,179,185
2585,763,739,16,17,39,37,179,179
2586,742,706,25,24,48,43,196,185
2587,736,730,15,13,51,49,179,182
2588,766,754,25,25,36,37,193,186
2589,977,983,31,36,70,83,275,279
2590,936,975,31,30,63,55,224,228
2591,710,684,20,17,43,39,195,185
2592,724,692,19,19,37,41,188,188
2593,687,662,11,10,47,44,224,223
2594,700,714,23,24,44,45,233,236
2595,813,804,18,17,47,47,241,234
2596,932,949,35,37,33,30,273,280
2597,816,898,14,12,64,68,221,232
2598,632,625,15,16,26,29,124,119
2599,635,595,18,21,43,46,148,147
2600,638,630,30,26,46,43,184,175
2601,602,610,25,26,35,36,135,144
2602,724,707,26,29,47,50,196,189
2603,834,813,21,19,57,49,185,182
2604,762,845,27,25,55,55,196,208
2605,594,554,20,21,25,25,158,153
2606,686,656,22,22,44,45,167,161
2607,683,666,35,35,42,41,171,168
2608,706,704,25,22,48,50,188,189
2609,705,742,16,19,47,43,183,186
2610,798,789,22,19,46,50,201,203
2611,654,662,13,15,46,48,174,170
2612,741,770,20,20,40,36,200,207
2613,740,737,18,20,42,43,173,176
2614,720,682,26,21,48,50,220,209
2615,739,735,11,15,53,51,200,204
2616,850,823,22,19,39,40,206,203
2617,868,876,22,23,63,62,235,232
2618,752,790,25,26,53,53,199,208
2619,667,639,20,19,37,34,180,180
2620,673,665,24,22,40,39,179,174
2621,457,490,12,15,30,36,136,141
2622,731,739,15,18,40,40,184,187
2623,770,768,14,9,50,44,216,213
2624,629,573,19,22,23,20,151,141
2625,715,705,26,27,36,39,217,214
2626,809,786,25,23,49,47,196,199
2627,973,963,37,38,52,53,233,228
2628,817,894,25,24,59,58,203,211
2629,789,772,23,23,34,36,195,195
2630,698,649,14,13,48,54,193,183
2631,709,720,26,25,68,59,209,212
2632,720,715,30,33,46,50,230,229
2633,831,833,29,27,65,63,218,220
2634,974,965,30,29,81,83,243,242
2635,857,897,30,32,59,60,226,229
2636,707,707,15,17,46,44,163,161
2637,744,712,24,22,33,32,217,204
2638,722,721,22,21,49,51,178,185
2639,749,726,20,24,52,49,186,193
2640,791,801,20,15,63,68,222,218
2641,923,949,22,23,74,71,296,304
2642,829,883,30,29,48,52,223,230
2643,783,711,15,16,46,39,216,202
2644,755,763,16,15,47,48,212,213
2645,777,765,21,23,42,42,203,202
2646,710,715,27,27,48,47,185,184
2647,766,753,23,21,54,53,192,189
2648,859,891,19,21,31,31,222,231
2649,729,775,21,20,43,50,163,166
2650,650,639,15,15,36,30,179,177
2651,38,41,0,2,0,1,5,5
2652,438,467,13,11,20,21,111,117
2653,316,304,8,12,23,25,68,67
2654,378,363,10,7,16,17,89,85
2655,308,331,4,4,18,16,77,85
2656,392,387,11,10,20,21,94,96
2657,613,590,19,22,31,27,169,160
2658,547,579,25,22,41,48,143,153
2659,352,361,10,11,33,28,93,92
2660,352,334,13,14,13,13,108,105
2661,358,354,17,16,18,16,105,102
2662,352,351,9,7,15,18,86,87
2663,437,414,7,11,22,20,115,109
2664,637,645,30,28,36,35,154,157
2665,587,620,9,9,38,40,142,148
2666,361,353,12,14,17,19,88,84
2667,361,361,13,9,29,32,82,86
2668,384,376,14,18,34,30,79,78
2669,391,401,11,8,22,21,100,100
2670,444,416,10,10,36,34,114,110
2671,599,595,3,3,32,38,159,159
2672,584,602,17,16,42,40,145,151
2673,348,363,9,14,33,33,95,93
2674,347,340,19,16,16,11,108,102
2675,370,358,12,12,12,15,107,109
2676,387,368,12,11,16,20,89,86
2677,396,405,14,14,21,19,98,102
2678,551,558,8,10,48,48,166,166
2679,566,600,12,11,51,49,159,159
2680,317,315,11,10,18,21,92,97
2681,328,332,6,10,28,23,100,98
2682,403,369,10,9,15,18,100,95
2683,372,382,9,6,19,18,93,95
2684,429,421,5,5,21,22,121,119
2685,616,598,20,20,29,26,166,167
2686,530,567,16,16,34,37,131,136
2687,367,365,11,12,20,21,96,95
2688,391,377,8,10,26,29,86,81
2689,250,259,8,7,32,28,91,92
2690,339,340,14,12,24,25,110,117
2691,373,348,11,11,30,31,97,94
2692,559,539,15,16,42,39,128,126
2693,477,523,13,12,39,40,114,118
2694,370,357,12,16,19,21,100,96
2695,303,299,18,14,32,31,96,98
2696,390,377,7,9,27,24,109,103
2697,362,368,12,12,31,36,93,97
2698,411,424,11,9,29,26,108,108
2699,543,502,19,22,49,48,142,136
2700,526,586,20,20,42,41,177,185
2701,379,385,9,5,9,10,98,97
2702,378,374,7,7,14,12,105,108
2703,388,357,11,12,25,29,102,98
2704,378,383,14,13,22,22,105,104
2705,420,392,8,9,27,25,113,106
2706,48,53,1,0,2,5,9,10
2707,366,389,3,4,19,18,93,100
2708,385,398,8,7,33,32,107,105
2709,436,430,10,13,25,23,119,118
2710,596,621,14,13,22,22,157,164
2711,552,550,17,23,24,27,118,117
2712,366,350,25,19,28,30,108,103
2713,408,404,12,12,28,25,102,100
2714,386,385,7,7,35,39,104,108
2715,372,372,5,4,40,39,97,95
2716,450,430,13,15,38,35,103,98
2717,610,616,23,22,45,46,165,172
2718,555,584,15,13,38,39,134,135
2719,362,374,5,7,31,26,85,84
2720,404,381,11,11,22,23,100,98
2721,387,398,10,11,40,46,113,115
2722,381,370,14,13,21,17,79,79
2723,424,419,9,7,29,34,103,101
2724,604,596,14,15,48,47,158,162
2725,546,568,17,19,41,36,153,152
2726,352,358,16,17,18,19,99,101
2727,357,357,12,12,15,19,94,91
2728,367,354,11,10,36,33,98,99
2729,395,378,13,14,15,12,108,104
2730,422,429,20,17,30,34,121,119
2731,581,594,16,16,45,46,165,167
2732,535,563,16,17,34,34,134,142
2733,355,345,10,15,21,25,86,84
2734,396,382,13,9,31,23,103,100
2735,404,408,12,11,18,17,98,97
2736,408,393,11,13,20,21,98,96
2737,420,398,20,18,25,27,102,101
2738,599,604,15,16,43,42,149,153
2739,514,527,25,25,26,27,139,139
2740,439,468,10,8,28,31,103,108
2741,369,382,13,15,27,23,90,88
2742,400,362,9,6,24,29,105,99
2743,370,381,4,7,25,21,108,108
2744,417,379,21,21,23,24,104,105
2745,582,583,20,19,28,30,135,136
2746,562,612,26,26,24,25,160,167
2747,370,350,16,16,24,22,100,95
2748,353,342,5,5,30,27,103,103
2749,392,387,7,6,19,20,121,115
2750,386,366,10,11,28,34,125,124
2751,413,403,10,9,30,26,123,122
2752,588,623,13,13,41,44,155,166
2753,549,570,22,23,32,27,167,167
2754,367,347,5,4,18,20,105,102
2755,344,343,7,6,27,29,93,89
2756,341,321,11,14,27,28,85,88
2757,323,310,7,7,21,19,88,89
2758,394,401,11,12,34,32,115,114
2759,551,564,20,20,28,29,135,144
2760,503,517,11,12,19,24,115,115
2761,324,330,14,13,26,25,85,84
2762,345,343,6,9,20,17,92,89
2763,388,369,14,10,21,25,108,110
2764,373,366,6,6,22,20,106,103
2765,404,392,11,10,35,35,130,125
2766,495,510,16,18,35,37,125,131
2767,502,507,9,8,46,40,112,112
2768,430,432,13,19,29,31,144,147
2769,453,470,24,17,33,33,100,103
2770,378,357,11,12,22,24,119,115
2771,396,382,4,5,35,32,118,116
2772,408,398,27,27,27,31,137,137
2773,495,492,15,13,48,48,132,129
2774,479,527,11,12,33,31,130,135
2775,363,344,14,15,23,23,92,86
2776,398,395,17,15,28,34,117,118
2777,361,371,11,14,21,14,100,107
2778,450,462,12,14,30,29,103,105
2779,439,430,17,13,19,21,112,108
2780,307,308,4,5,16,17,83,88
2781,382,375,11,14,20,15,85,84
2782,457,424,14,12,18,20,106,102
2783,534,547,12,11,26,25,143,145
2784,495,545,34,36,44,48,145,152
2785,427,393,11,10,26,29,126,120
2786,372,358,11,12,23,22,78,79
2787,393,411,20,18,29,25,104,103
2788,396,399,9,10,21,19,92,92
2789,436,410,17,18,11,13,121,113
2790,591,580,23,21,29,26,160,163
2791,522,580,22,26,28,31,142,152
2792,368,361,12,9,21,21,82,81
2793,410,390,15,16,26,26,110,106
2794,399,402,35,34,31,33,98,99
2795,435,430,5,6,24,23,107,105
2796,454,432,16,14,22,24,124,121
2797,539,538,23,24,38,34,164,163
2798,529,577,21,23,31,35,142,153
2799,363,368,12,10,38,35,103,102
2800,437,397,6,5,19,17,111,106
2801,371,375,18,17,16,16,110,105
2802,371,358,11,14,17,22,119,120
2803,422,420,16,16,30,30,129,135
2804,579,591,19,17,33,30,159,158
2805,544,576,15,16,24,28,164,169
2806,373,360,10,13,20,15,85,84
2807,25,39,1,1,0,0,6,6
2808,513,539,24,28,42,40,109,120
2809,410,396,12,12,24,24,96,90
2810,426,428,27,24,29,28,128,127
2811,351,361,22,22,21,21,91,95
2812,462,436,19,21,33,29,129,122
2813,662,652,18,17,35,34,137,137
2814,582,605,27,27,28,35,156,158
2815,398,391,8,7,37,37,93,93
2816,417,432,5,8,26,26,104,103
2817,414,402,18,15,24,21,95,91
2818,428,435,21,21,26,23,126,134
2819,517,496,12,12,37,36,139,133
2820,716,697,15,15,43,50,156,151
2821,730,744,10,11,38,35,168,177
2822,366,389,16,16,27,29,97,95
2823,402,412,13,13,42,42,111,114
2824,434,438,11,10,38,35,100,103
2825,495,474,11,12,28,34,125,124
2826,528,503,17,16,46,40,141,131
2827,704,689,29,29,48,48,172,174
2828,669,683,24,24,44,52,155,154
2829,434,445,16,15,38,30,110,112
2830,394,418,14,16,32,38,95,96
2831,478,486,11,12,41,37,124,127
2832,443,432,12,10,31,30,108,103
2833,469,458,8,7,26,28,109,108
2834,704,679,8,8,43,38,187,180
2835,644,666,8,9,51,55,146,151
2836,396,414,9,8,26,27,97,101
2837,457,456,7,11,39,37,135,137
2838,490,480,12,11,41,45,136,136
2839,516,508,8,5,39,39,147,142
2840,479,482,9,13,35,30,131,131
2841,690,674,19,14,55,57,186,191
2842,670,699,26,31,33,33,163,162
2843,434,420,22,22,33,33,107,108
2844,400,420,17,16,33,35,88,94
2845,320,308,13,13,21,20,99,97
2846,396,402,15,13,24,24,114,113
2847,461,454,13,13,31,33,105,104
2848,714,701,21,23,46,43,150,151
2849,725,729,18,17,40,38,154,154
2850,457,462,8,7,24,21,89,87
2851,428,448,10,9,29,36,117,121
2852,568,560,12,11,26,23,142,141
2853,548,532,9,12,33,34,119,115
2854,514,507,11,10,32,29,131,130
2855,648,594,25,27,49,51,154,142
2856,627,673,22,22,38,39,153,161
2857,375,386,10,7,38,36,103,104
2858,440,431,10,11,29,28,129,131
2859,405,431,10,10,20,24,105,109
2860,461,473,6,7,25,26,138,140
2861,481,455,8,9,23,22,124,121
2862,55,79,2,0,2,4,21,23
2863,445,444,15,17,35,31,107,109
2864,504,503,18,17,24,27,110,114
2865,510,501,11,8,32,32,110,105
2866,673,683,19,20,38,36,172,176
2867,676,682,16,16,36,38,192,197
2868,433,434,12,10,31,33,107,102
2869,494,500,14,17,29,26,128,132
2870,519,501,15,15,43,42,131,128
2871,473,457,18,17,30,33,114,108
2872,518,509,17,18,35,33,145,146
2873,730,715,17,16,68,69,202,199
2874,724,756,20,23,59,57,226,230
2875,409,427,16,14,25,26,124,128
2876,473,474,5,6,33,31,99,98
2877,470,476,8,7,33,33,102,104
2878,487,465,18,16,26,30,101,96
2879,562,543,5,4,32,32,120,115
2880,706,698,11,12,48,46,190,192
2881,709,743,21,26,42,45,164,169
2882,413,408,10,6,31,32,102,101
2883,423,429,20,24,25,24,122,124
2884,531,512,21,17,34,35,128,125
2885,547,532,17,18,51,45,122,115
2886,539,529,13,11,32,39,132,134
2887,740,731,16,18,51,45,196,195
2888,706,722,14,15,49,47,172,173
2889,421,446,8,7,23,28,102,108
2890,476,487,15,15,26,24,130,134
2891,500,494,25,29,27,28,131,130
2892,523,527,28,23,33,34,133,129
2893,557,536,12,14,34,32,124,125
2894,622,585,30,28,47,47,167,155
2895,553,583,14,17,33,34,126,133
2896,506,556,15,11,32,31,119,126
2897,431,414,8,9,26,33,104,105
2898,428,421,7,7,38,34,128,126
2899,470,464,7,6,39,38,104,102
2900,483,495,6,7,48,48,120,124
2901,668,641,13,12,61,60,168,163
2902,785,811,17,18,54,54,202,205
2903,401,422,15,20,41,43,105,109
2904,451,454,10,5,26,20,118,116
2905,477,457,13,16,42,49,118,120
2906,457,465,9,4,41,34,115,113
2907,539,513,16,19,26,27,138,138
2908,760,742,18,18,60,59,193,192
2909,678,706,27,26,50,58,176,175
2910,386,414,12,15,43,41,126,129
2911,440,434,22,21,44,46,119,122
2912,452,446,21,19,40,33,122,116
2913,419,419,16,16,29,30,100,101
2914,498,490,10,10,28,34,110,109
2915,752,752,15,14,56,51,152,154
2916,742,752,15,19,35,37,163,163
2917,363,386,12,13,29,34,89,94
2918,420,420,14,15,34,30,104,105
2919,443,427,17,15,32,31,123,120
2920,487,487,15,13,39,39,114,115
2921,542,523,17,18,28,28,122,115
2922,639,643,24,23,48,47,140,145
2923,670,670,17,14,43,41,162,156
2924,503,494,8,13,29,35,126,126
2925,576,606,17,19,54,58,136,145
2926,447,458,19,16,39,32,95,97
2927,507,479,36,35,32,32,116,111
2928,490,494,17,15,43,43,112,110
2929,738,701,31,34,54,50,209,206
2930,719,716,29,27,44,45,204,195
2931,449,480,12,12,28,28,122,128
2932,646,660,10,10,36,38,162,174
2933,511,455,20,23,32,28,131,114
2934,545,584,30,29,27,28,136,145
2935,472,495,35,34,24,26,135,137
2936,409,388,28,25,22,23,104,108
2937,477,488,17,19,31,26,125,126
2938,554,545,10,9,30,34,159,159
2939,780,763,21,23,66,64,209,199
2940,804,834,34,30,56,58,210,217
2941,445,451,12,16,37,33,106,110
2942,492,468,9,8,49,51,134,127
2943,525,515,27,25,57,54,134,131
2944,482,478,17,19,39,37,112,111
2945,473,479,12,12,28,33,117,123
2946,727,722,25,22,59,60,181,184
2947,787,816,16,19,61,62,229,227
2948,445,433,13,14,45,49,112,114
2949,476,479,21,17,44,42,114,116
2950,483,458,13,13,36,30,114,106
2951,480,478,8,8,46,45,139,135
2952,526,548,8,11,26,29,151,164
2953,756,756,32,30,52,55,241,238
2954,755,759,22,24,57,55,207,211
2955,491,496,20,20,49,46,124,120
2956,513,515,13,13,26,25,133,136
2957,490,497,24,26,21,24,139,142
2958,480,472,21,17,34,40,127,122
2959,527,525,8,8,51,47,137,140
2960,694,656,20,19,36,34,166,162
2961,665,712,17,20,46,47,168,167
2962,405,406,11,12,31,32,114,119
2963,31,44,2,1,1,4,8,10
2964,540,605,11,7,37,28,157,170
2965,409,370,6,5,22,27,102,97
2966,385,400,9,12,35,32,111,114
2967,366,367,13,20,15,21,115,115
2968,446,435,18,19,25,23,139,134
2969,619,618,32,26,37,38,173,176
2970,657,643,12,17,43,40,183,174
2971,362,352,14,13,29,37,95,91
2972,367,383,16,13,34,28,103,109
2973,436,412,9,10,38,41,111,106
2974,399,413,8,13,25,20,96,101
2975,482,476,17,15,24,23,118,114
2976,693,661,23,19,50,49,162,160
2977,729,756,15,15,44,47,160,165
2978,375,401,12,12,28,35,95,97
2979,419,417,10,15,36,32,101,106
2980,430,433,10,7,23,23,96,96
2981,398,383,11,13,35,30,124,117
2982,482,476,17,12,23,25,143,149
2983,695,647,11,13,39,39,206,192
2984,586,624,20,21,39,37,161,167
2985,410,407,47,44,30,32,103,99
2986,389,417,7,12,32,39,95,110
2987,409,413,14,12,32,33,126,120
2988,405,395,19,16,35,24,116,114
2989,488,466,4,7,28,31,156,152
2990,603,578,21,20,43,44,167,162
2991,609,650,18,17,42,41,184,185
2992,393,414,11,14,24,26,116,128
2993,358,346,13,12,42,45,107,103
2994,382,411,16,16,37,33,122,130
2995,448,407,10,10,32,31,125,120
2996,484,481,16,16,48,48,130,130
2997,616,579,27,27,49,46,189,182
2998,615,653,11,10,38,43,221,219
2999,383,415,12,13,30,31,142,154
3000,374,390,19,20,29,30,97,100
3001,304,311,13,11,19,17,89,94
3002,350,344,7,6,21,17,91,86
3003,424,393,8,9,25,29,128,126
3004,633,602,25,26,35,31,195,188
3005,571,587,17,15,45,49,212,210
3006,398,411,13,14,19,24,135,133
3007,364,381,12,13,45,42,104,118
3008,450,419,11,10,38,37,125,112
3009,437,427,13,14,40,36,113,110
3010,484,471,16,16,41,42,151,157
3011,596,587,24,24,43,43,179,171
3012,586,624,15,13,57,59,172,180
3013,371,366,10,12,33,28,103,103
3014,381,372,14,14,18,22,128,124
3015,395,420,11,10,32,39,117,124
3016,398,415,12,11,32,23,119,122
3017,442,413,10,10,19,23,120,112
3018,47,75,0,2,4,5,15,23
3019,438,421,17,19,31,24,106,105
3020,421,421,24,22,19,25,115,112
3021,471,477,14,11,49,45,121,123
3022,631,596,16,17,43,44,171,161
3023,586,588,17,21,34,35,165,162
3024,333,368,11,11,34,35,75,86
3025,409,424,8,5,33,31,109,110
3026,425,422,10,8,28,29,141,140
3027,388,388,10,12,23,25,105,112
3028,477,477,11,14,26,22,144,138
3029,596,536,15,10,51,50,192,178
3030,630,685,23,26,48,51,196,207
3031,345,356,6,5,39,45,110,117
3032,433,398,12,13,58,62,122,114
3033,404,421,10,7,54,47,139,142
3034,359,385,11,11,46,42,103,107
3035,462,424,15,19,38,42,138,129
3036,611,610,24,20,58,58,162,164
3037,604,613,15,19,57,51,162,161
3038,341,356,12,11,23,28,106,113
3039,380,373,21,22,32,28,110,109
3040,389,414,15,10,31,30,128,135
3041,435,413,6,11,27,31,100,99
3042,496,472,15,10,44,41,157,141
3043,646,601,18,18,53,54,194,188
3044,591,624,19,23,44,44,167,175
3045,366,392,15,15,30,26,132,133
3046,424,428,13,12,25,33,114,117
3047,427,415,12,10,32,28,128,122
3048,428,436,12,12,31,31,112,121
3049,512,477,10,10,43,43,140,128
3050,560,555,13,16,31,28,150,144
3051,576,590,23,21,46,51,186,195
3052,502,562,11,15,42,41,132,146
3053,397,390,16,13,34,36,99,99
3054,394,378,9,9,37,32,98,92
3055,418,412,17,16,26,24,118,117
3056,417,397,11,11,33,37,121,113
3057,623,580,20,19,53,51,188,191
3058,600,645,14,17,39,38,211,213
3059,381,390,9,6,25,23,113,116
3060,376,373,8,14,38,45,130,134
3061,432,414,13,12,24,17,176,167
3062,379,400,17,14,22,29,240,251
3063,428,408,21,23,43,40,154,148
3064,626,594,17,12,59,62,334,326
3065,613,637,15,19,41,40,181,189
3066,318,324,9,9,29,31,104,100
3067,347,353,14,15,37,33,108,113
3068,348,348,9,8,32,39,106,109
3069,314,320,7,7,31,27,92,86
3070,417,408,12,13,50,45,135,137
3071,545,558,16,16,45,47,137,148
3072,547,553,16,13,32,31,174,164
3073,334,327,5,6,19,25,75,79
3074,336,354,12,12,31,26,114,117
3075,364,362,13,18,27,30,102,105
3076,389,369,13,8,32,27,110,103
3077,420,415,6,8,29,27,106,100
3078,524,513,16,14,28,31,147,146
3079,523,527,15,20,32,33,139,138
3080,443,474,19,15,38,39,115,124
3081,555,563,14,14,38,36,157,155
3082,409,396,10,13,25,27,123,120
3083,399,397,19,15,27,24,97,101
3084,478,460,5,6,46,43,138,133
3085,558,519,23,21,34,35,172,164
3086,494,572,17,22,29,36,152,164
3087,380,369,10,9,26,26,125,127
3088,432,453,16,14,51,50,153,159
3089,429,408,10,10,31,31,137,133
3090,482,505,6,6,32,29,136,139
3091,441,440,9,12,31,32,134,138
3092,359,358,12,10,30,28,103,100
3093,403,409,13,15,32,29,132,130
3094,535,524,22,22,27,28,164,164
3095,615,590,25,23,32,37,189,181
3096,651,678,16,16,59,54,193,201
3097,376,377,10,12,29,31,116,115
3098,418,409,15,12,32,31,112,114
3099,431,423,19,24,39,40,122,119
3100,423,428,23,20,33,32,114,108
3101,514,483,17,18,37,37,153,154
3102,600,579,21,17,46,41,190,180
3103,646,713,12,20,33,39,195,210
3104,432,446,24,19,36,37,126,128
3105,458,432,13,15,29,27,129,131
3106,443,445,23,18,26,25,156,151
3107,468,457,7,11,19,23,144,143
3108,518,504,19,16,36,33,157,156
3109,648,623,19,21,55,52,206,199
3110,604,650,16,13,52,54,218,224
3111,468,482,15,17,27,34,125,133
3112,468,474,13,13,48,43,140,143
3113,470,460,11,13,45,46,132,132
3114,452,437,22,18,36,34,126,120
3115,505,521,17,20,38,35,146,146
3116,670,620,13,12,36,37,183,178
3117,632,676,25,26,37,36,165,171
3118,407,417,16,16,21,21,117,122
3119,39,55,3,4,0,3,15,11
3120,5,5,0,0,1,1,1,1
3121,7,7,0,0,1,1,0,0
3122,5,5,0,0,0,0,1,1
3123,11,10,0,0,1,1,2,1
3124,7,7,0,0,0,0,2,1
3125,20,20,2,2,3,3,1,1
3126,11,11,0,0,1,1,5,5
3127,3,3,0,0,0,0,0,0
