,Cars,Bluecar_counter,Utilib_counter,Utilib_1.4_counter,City,ID,Kind,Geo_point,Postal_code,Public_name,Rental_status,Slots,Station_type,Subscription_status,year,month,day,hour,minute
15,0,0,0,0,Fontenay-aux-Roses,fontenayauxroses-jeanjaures-3,SPACE,"48.7906824, 2.28727",92260,Fontenay-aux-Roses/Jean JaurÃ¨s/3,operational,4,full_station,operational,2018,4,2,0,21
16,0,0,0,0,Le Chesnay,lechesnay-leclerc-2,STATION,"48.81562, 2.129228",78150,Le Chesnay/Leclerc/2,operational,1,station,nonexistent,2018,4,3,19,0
17,6,6,0,0,Paris,paris-voltaire-182,STATION,"48.8548, 2.385047",75011,Paris/Voltaire/182,operational,0,station,nonexistent,2018,4,9,12,14
18,5,5,0,0,Paris,paris-cambronne-parking,PARKING,"48.84547, 2.30117",75015,Paris/Cambronne/Parking,operational,0,station,nonexistent,2018,4,9,20,58
19,4,4,0,2,Paris,paris-renecoty-11,STATION,"48.8308657, 2.3339608",75014,Paris/RenÃ© Coty/11,operational,0,station,nonexistent,2018,4,9,21,31
20,3,3,0,0,Paris,paris-catalogne-2,SPACE,"48.8367951, 2.3186569",75014,Paris/Catalogne/2,operational,0,full_station,operational,2018,4,5,6,16
21,2,2,1,0,Suresnes,suresnes-georgespompidou-37,STATION,"48.8755464, 2.2319905",92150,Suresnes/Georges Pompidou/37,operational,3,station,nonexistent,2018,4,7,7,32
22,5,5,0,0,Versailles,versailles-vauban-5,STATION,"48.79979, 2.153535",78000,Versailles/Vauban/5,operational,1,station,nonexistent,2018,4,5,3,6
23,2,2,0,0,Malakoff,malakoff-generalmalleretjoinville-2,STATION,"48.8118151, 2.2811943",92240,Malakoff/Malleret Joinville/2,operational,4,station,nonexistent,2018,4,1,4,11
24,2,2,0,0,Paris,paris-emiledeschanel-15,STATION,"48.8556902, 2.3022442",75007,Paris/Ãmile Deschanel/15,operational,2,station,nonexistent,2018,4,4,23,27
25,0,0,0,0,Paris,paris-voltaire-182,STATION,"48.8548, 2.385047",75011,Paris/Voltaire/182,operational,5,station,nonexistent,2018,4,5,21,6
26,2,2,0,1,Paris,paris-faubourgsaintmartin-203,STATION,"48.8801069, 2.3635391",75010,Paris/Faubourg-Saint-Martin/203,operational,2,station,nonexistent,2018,4,3,9,40
27,1,1,0,0,Issy-les-Moulineaux,issylesmoulineaux-guynemer-16,STATION,"48.83073, 2.278246",92130,Issy-les-Moulineaux/Guynemer/16,operational,3,station,nonexistent,2018,4,6,19,53
28,0,0,0,0,Paris,paris-danton-8,STATION,"48.85262, 2.342107",75006,Paris/Danton/8,operational,6,station,nonexistent,2018,4,2,23,28
29,0,0,0,0,Paris,paris-boucry-35,STATION,"48.895148, 2.3595823",75018,Paris/Boucry/35,broken,0,station,nonexistent,2018,4,8,2,29
30,0,0,0,0,Paris,paris-pontlouisphilippe-24,STATION,"48.8557269, 2.3562973",75004,Paris/Pont Louis-Philippe/24,operational,5,station,nonexistent,2018,4,9,21,7
31,4,4,0,0,Paris,paris-miollis-21,STATION,"48.8458068, 2.3038076",75015,Paris/Miollis/21,operational,2,station,nonexistent,2018,4,3,1,22
32,1,1,0,0,Paris,paris-sorbier-14,STATION,"48.867322, 2.3906964",75020,Paris/Sorbier/14,operational,2,station,nonexistent,2018,4,8,17,23
33,3,3,0,0,Paris,paris-londres-6,STATION,"48.8768536, 2.3302084",75009,Paris/Londres/6,operational,0,station,nonexistent,2018,4,9,10,28
34,3,3,0,0,Saint-Cloud,saintcloud-montvalerien-38,STATION,"48.8569103, 2.2152544",92210,Saint-Cloud/Mont ValÃ©rien/38,operational,2,station,nonexistent,2018,4,3,16,22
35,2,2,0,1,SÃ¨vres,sevres-granderue-123,STATION,"48.821593, 2.2050638",92310,SÃ¨vres/Grande Rue/123,operational,2,station,nonexistent,2018,4,8,3,9
36,4,4,0,0,Nanterre,nanterre-ecoles-5,STATION,"48.886678, 2.220199",92000,Nanterre/Ecoles/5,operational,0,station,nonexistent,2018,4,6,11,51
37,5,5,0,0,Paris,paris-fredericklemaitre-5,STATION,"48.8736473, 2.3911798",75020,Paris/FrÃ©dÃ©rick LemaÃ®tre/5,operational,0,station,nonexistent,2018,4,3,3,48
38,3,3,0,0,Bezons,bezons-edouardvaillant-77,SPACE,"48.9264447, 2.2138164",95870,Bezons/Edouard Vaillant/77,operational,0,full_station,broken,2018,4,1,23,36
39,5,5,0,0,Nogent-sur-Marne,nogentsurmarne-jeanmonnet-1,SPACE,"48.8383861, 2.4934423",94130,Nogent-sur-Marne/Jean Monnet/1,operational,0,full_station,broken,2018,4,2,8,37
40,2,2,0,0,Paris,paris-clichy-70,STATION,"48.8836276, 2.3339857",75018,Paris/Clichy/70,operational,1,station,nonexistent,2018,4,3,16,24
41,2,2,0,0,Paris,paris-mozart-68,STATION,"48.8534164, 2.2685249",75016,Paris/Mozart/68,operational,1,station,nonexistent,2018,4,1,21,17
42,1,1,0,0,Paris,paris-claudebernard-16,STATION,"48.8397733, 2.3476575",75005,Paris/Claude Bernard/16,operational,3,station,nonexistent,2018,4,4,13,3
43,3,3,0,0,CrÃ©teil,creteil-gabrielfaure-18,STATION,"48.7784312, 2.4623984",94000,CrÃ©teil/Gabriel FaurÃ©/18,operational,3,station,nonexistent,2018,4,2,23,38
44,4,4,0,0,Issy-les-Moulineaux,issylesmoulineaux-gallieni-27,STATION,"48.8272976, 2.2678365",92130,Issy-les-Moulineaux/Gallieni/27,operational,2,station,nonexistent,2018,4,4,11,54
45,5,5,0,0,Paris,paris-georgesmandel-42,STATION,"48.8639536, 2.2806137",75016,Paris/Georges Mandel/42,operational,1,station,nonexistent,2018,4,6,18,25
46,0,0,0,0,Paris,paris-grandearmee-81,STATION,"48.87678, 2.284807",75016,Paris/Grande ArmÃ©e/81,broken,0,station,nonexistent,2018,4,6,21,2
47,6,6,0,0,Villejuif,villejuif-epidor-2,STATION,"48.78148, 2.354342",94800,Villejuif/Ãpi d'Or/2,operational,0,station,nonexistent,2018,4,5,7,5
48,2,2,0,0,Paris,paris-censier-14,STATION,"48.8411067, 2.3544235",75005,Paris/Censier/14,operational,4,station,nonexistent,2018,4,5,2,35
49,3,3,0,1,Paris,paris-reille-59,STATION,"48.8236394, 2.3319004",75014,Paris/Reille/59,operational,2,station,nonexistent,2018,4,7,9,6
50,4,4,0,1,Rueil-Malmaison,rueilmalmaison-8mai1945-2,STATION,"48.8713591, 2.20283",92500,Rueil-Malmaison/8 mai 1945/2,operational,0,station,nonexistent,2018,4,6,3,52
51,3,3,0,0,Paris,paris-tolbiac-41,STATION,"48.8279725, 2.3721949",75013,Paris/Tolbiac/41,operational,2,station,nonexistent,2018,4,9,19,49
52,2,2,0,0,Paris,paris-fabredeglantine-2,STATION,"48.8455775, 2.3953738",75012,Paris/Fabre d'Ãglantine/2,operational,2,station,nonexistent,2018,4,9,0,44
53,6,6,0,0,Villeneuve-la-Garenne,villeneuvelagarenne-pompidou-29,STATION,"48.9418303, 2.3235384",92390,Villeneuve-la-Garenne/Pompidou/29,operational,0,station,nonexistent,2018,4,1,11,56
54,0,0,0,0,Paris,paris-republique-17,STATION,"48.8674504, 2.3630074",75003,Paris/RÃ©publique/17,operational,3,station,nonexistent,2018,4,3,0,56
55,4,4,0,0,Paris,paris-raymondlosserand-145,STATION,"48.83126, 2.313088",75014,Paris/Raymond Losserand/145,operational,2,station,nonexistent,2018,4,4,10,9
56,6,6,0,0,Montreuil,montreuil-vincennes-11,STATION,"48.8567808, 2.4378954",93100,Montreuil/Vincennes/11,operational,0,station,nonexistent,2018,4,7,21,11
57,0,0,0,0,Paris,paris-sevresbabylone-parking,PARKING,"48.85159, 2.32496",75007,Paris/SÃ¨vres Babylone/Parking,operational,6,station,nonexistent,2018,4,6,0,9
58,5,5,0,0,Paris,paris-raymondlosserand-229,STATION,"48.828, 2.306022",75014,Paris/Raymond Losserand/229,operational,1,station,nonexistent,2018,4,8,8,22
59,0,0,0,0,Paris,paris-murat-1,STATION,"48.84744, 2.258728",75016,Paris/Murat/1,operational,5,station,nonexistent,2018,4,4,3,32
60,3,3,0,0,Paris,paris-pompe-137,STATION,"48.867315, 2.280347",75016,Paris/Pompe/137,operational,0,station,nonexistent,2018,4,3,21,17
61,3,3,0,0,Paris,paris-guypatin-10,STATION,"48.88363, 2.351257",75010,Paris/Guy Patin/10,operational,0,station,nonexistent,2018,4,5,15,54
62,3,3,0,2,Paris,paris-jacquesduchesne-1,STATION,"48.8989321, 2.3740363",75019,Paris/Jacques Duchesne/1,operational,0,station,nonexistent,2018,4,8,10,55
63,3,3,0,0,Charenton-le-Pont,charentonlepont-paris-147,STATION,"48.82687, 2.405368",94220,Charenton-le-Pont/Paris/147,operational,0,station,nonexistent,2018,4,2,14,38
64,4,4,0,0,Rueil-Malmaison,rueilmalmaison-henrisainteclairedeville-12,STATION,"48.8926928, 2.1725973",92500,Rueil-Malmaison/Henri Sainte-Claire DÃ©ville/12,operational,2,station,nonexistent,2018,4,1,1,29
65,3,3,0,0,Courbevoie,courbevoie-massenet-4,SPACE,"48.89618, 2.25603056",92400,Courbevoie/Massenet/4,operational,2,full_station,broken,2018,4,6,15,59
66,2,2,0,0,Paris,paris-saintecroixdelabretonnerie-37,STATION,"48.8585045, 2.3543751",75004,Paris/Sainte-Croix de la Bretonnerie/37,operational,0,station,nonexistent,2018,4,3,11,11
67,5,5,0,1,Paris,paris-raymondlosserand-229,STATION,"48.828, 2.306022",75014,Paris/Raymond Losserand/229,operational,0,station,nonexistent,2018,4,7,3,31
68,0,0,0,0,Paris,paris-etoilefoch-parking,PARKING,"48.87366, 2.29201",75016,Paris/Etoile Foch/Parking,broken,0,station,nonexistent,2018,4,5,3,11
69,6,6,0,0,Paris,paris-ranelagh-33,STATION,"48.8538134, 2.2768772",75016,Paris/Ranelagh/33,operational,0,station,nonexistent,2018,4,2,20,40
70,3,3,0,0,Paris,paris-philippeauguste-65,STATION,"48.853661, 2.3923486",75011,Paris/Philippe Auguste/65,operational,1,station,nonexistent,2018,4,2,18,59
71,5,5,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-jeanjacquesrousseau-2,STATION,"48.9125949, 2.2948209",92600,AsniÃ¨res-sur-Seine/Jean-Jacques Rousseau/2,operational,0,station,nonexistent,2018,4,8,3,10
72,3,3,1,0,Paris,paris-segur-55,STATION,"48.8492973, 2.3077697",75007,Paris/SÃ©gur/55,operational,2,station,nonexistent,2018,4,1,17,48
73,0,0,0,0,Paris,paris-bosquet-81,STATION,"48.8553541, 2.305473",75007,Paris/Bosquet/81,operational,3,station,nonexistent,2018,4,8,8,2
74,6,6,0,0,Garches,garches-raymondpoincare-102,STATION,"48.838861, 2.1725502",92380,Garches/Raymond PoincarÃ©/102,operational,0,station,nonexistent,2018,4,1,6,13
75,1,1,0,0,Paris,paris-victoria-17,STATION,"48.857882, 2.346828",75001,Paris/Victoria/17,operational,4,station,nonexistent,2018,4,6,4,41
76,1,1,0,0,Drancy,drancy-marcelinberthelot-2,STATION,"48.92155, 2.445802",93700,Drancy/Marcelin Berthelot/2,operational,2,station,nonexistent,2018,4,4,13,27
77,2,2,2,0,Paris,paris-rochechouart-31,STATION,"48.8829733, 2.3454871",75009,Paris/Rochechouart/31,operational,1,station,nonexistent,2018,4,4,2,59
78,0,0,0,0,Paris,paris-juleslefebvre-1,STATION,"48.8804478, 2.3283632",75009,Paris/Jules LefÃ¨bvre/1,operational,6,station,nonexistent,2018,4,6,11,42
79,0,0,0,0,Paris,paris-diderot-24,SPACE,"48.8458586, 2.3748769",75012,Paris/Diderot/24,operational,4,full_station,operational,2018,4,2,3,38
80,0,0,0,0,Paris,paris-lobau-parking,PARKING,"48.85608, 2.35342",75004,Paris/Lobau/Parking,broken,0,station,broken,2018,4,8,14,3
81,2,2,0,0,Paris,paris-charolais-2,STATION,"48.839191, 2.3878529",75012,Paris/Charolais/2,operational,4,station,nonexistent,2018,4,9,6,50
82,5,5,0,1,La Garenne-Colombes,lagarennecolombes-verdun-41,STATION,"48.90387, 2.230934",92250,La Garenne-Colombes/Verdun/41,operational,0,station,nonexistent,2018,4,9,20,37
83,3,3,0,0,Paris,paris-jeanmoulin-34,STATION,"48.8266807, 2.3237355",75014,Paris/Jean Moulin/34,operational,2,station,nonexistent,2018,4,7,5,22
84,5,5,0,0,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,STATION,"48.78798, 2.29074",92260,Fontenay-aux-Roses/Robert Marchand/32,operational,0,station,nonexistent,2018,4,5,20,58
85,0,0,0,0,Paris,paris-bourdon-41,SPACE,"48.8524894, 2.3678127",75004,Paris/Bourdon/41,operational,4,full_station,operational,2018,4,1,7,55
86,0,0,0,0,Paris,paris-colonelpierreavia-1,STATION,"48.8325995, 2.2788853",75015,Paris/Colonel Pierre Avia/1,operational,4,station,nonexistent,2018,4,7,22,52
87,0,0,0,0,Paris,paris-victoria-17,STATION,"48.857882, 2.346828",75001,Paris/Victoria/17,operational,5,station,nonexistent,2018,4,8,6,8
88,2,2,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-sadicarnot-10,STATION,"48.9100165, 2.2897023",92600,AsniÃ¨res-sur-Seine/Sadi Carnot/10,operational,0,station,nonexistent,2018,4,5,23,23
89,3,3,0,0,Paris,paris-convention-171,STATION,"48.8383125, 2.2943442",75015,Paris/Convention/171,operational,0,station,nonexistent,2018,4,7,10,58
90,0,0,0,0,Paris,paris-lobau-parking,PARKING,"48.85608, 2.35342",75004,Paris/Lobau/Parking,operational,4,station,operational,2018,4,6,7,9
91,0,0,0,0,Paris,paris-saintmartin-17,STATION,"48.8681421, 2.360276",75003,Paris/Saint-Martin/17,operational,2,station,nonexistent,2018,4,8,11,48
92,4,4,0,0,Villejuif,villejuif-karlmarx-51,STATION,"48.78447, 2.36088",94800,Villejuif/Karl Marx/51,operational,1,station,nonexistent,2018,4,5,6,2
93,2,2,0,0,Paris,paris-pyrenees-137,SPACE,"48.85844, 2.402911",75020,Paris/PyrÃ©nÃ©es/137,operational,2,full_station,operational,2018,4,6,7,17
94,6,6,0,0,Nanterre,nanterre-emilezola-61,STATION,"48.89605, 2.214383",92000,Nanterre/Ãmile Zola/61,operational,0,station,nonexistent,2018,4,5,5,7
95,1,1,0,0,Paris,paris-ranelagh-10,STATION,"48.8533737, 2.2794884",75016,Paris/Ranelagh/10,operational,5,station,nonexistent,2018,4,7,6,55
96,3,3,0,0,Paris,paris-guypatin-10,STATION,"48.88363, 2.351257",75010,Paris/Guy Patin/10,operational,3,station,nonexistent,2018,4,2,7,31
97,0,0,0,0,Paris,paris-iena-24,STATION,"48.8653828, 2.2945784",75016,Paris/IÃ©na/24,operational,4,station,nonexistent,2018,4,1,6,20
98,3,3,0,0,Paris,paris-lafayette-56,STATION,"48.875464, 2.342083",75009,Paris/La Fayette/56,operational,1,station,nonexistent,2018,4,6,12,19
99,1,1,0,0,VerriÃ¨res-le-Buisson,verriereslebuisson-destiennedorves-204,STATION,"48.7409291, 2.2523628",91370,VerriÃ¨res-le-Buisson/D'Estienne d'Orves/204,operational,6,station,nonexistent,2018,4,6,13,40
100,2,2,0,1,Paris,paris-malher-13,STATION,"48.85648, 2.361378",75004,Paris/Malher/13,operational,0,station,nonexistent,2018,4,2,19,19
101,1,1,0,0,Le Blanc-Mesnil,leblancmesnil-claudeterrasse-1,STATION,"48.9376981, 2.462453",93150,Le Blanc-Mesnil/Claude Terrasse/1,operational,5,station,nonexistent,2018,4,3,3,48
102,1,1,0,1,Paris,paris-emilezola-6,STATION,"48.846148, 2.278533",75015,Paris/Emile Zola/6,operational,2,station,nonexistent,2018,4,5,18,58
103,2,2,0,0,Paris,paris-pyrenees-231,STATION,"48.8638511, 2.3991848",75020,Paris/PyrÃ©nÃ©es/231,operational,1,station,nonexistent,2018,4,3,7,43
104,0,0,0,0,Paris,paris-reaumur-116,STATION,"48.86781, 2.34525",75002,Paris/RÃ©aumur/116,operational,0,station,nonexistent,2018,4,3,18,29
105,5,5,0,0,Paris,paris-gerbert-11,STATION,"48.8395783, 2.2986453",75015,Paris/Gerbert/11,operational,0,station,nonexistent,2018,4,4,23,50
106,1,1,0,0,La Garenne-Colombes,lagarennecolombes-colombes-126,STATION,"48.9047803, 2.2558349",92250,La Garenne-Colombes/Colombes/126,operational,6,station,nonexistent,2018,4,1,9,58
107,6,6,0,0,Nanterre,nanterre-paulvaillantcouturier-94,STATION,"48.8829721, 2.2040354",92000,Nanterre/Paul Vaillant Couturier/94,operational,0,station,nonexistent,2018,4,4,7,23
108,0,0,0,0,Vanves,vanves-pruvot-7,STATION,"48.82249, 2.284264",92170,Vanves/Pruvot/7,broken,0,station,nonexistent,2018,4,4,8,51
109,3,3,2,1,Nanterre,nanterre-julesquentin-33,STATION,"48.8953323, 2.1910555",92000,Nanterre/Jules Quentin/33,operational,0,station,nonexistent,2018,4,8,22,57
110,3,3,0,0,Le Bourget,lebourget-johnfitzgeraldkennedy-2,STATION,"48.938103, 2.4286035",93350,Le Bourget/John Fitzgerald Kennedy/2,operational,3,station,nonexistent,2018,4,1,4,43
111,1,1,0,0,Paris,paris-voltaire-182,STATION,"48.8548, 2.385047",75011,Paris/Voltaire/182,operational,4,station,nonexistent,2018,4,6,12,13
112,1,1,0,0,Paris,paris-vaugirard-3,STATION,"48.84893, 2.340624",75006,Paris/Vaugirard/3,operational,2,station,nonexistent,2018,4,3,20,34
113,5,5,0,0,Paris,paris-murat-98,STATION,"48.8389361, 2.2567427",75016,Paris/Murat/98,operational,0,station,nonexistent,2018,4,5,17,7
114,6,6,0,0,Paris,paris-grenelle-139,STATION,"48.8483434, 2.3010296",75015,Paris/Grenelle/139,operational,0,station,nonexistent,2018,4,1,21,46
115,1,1,0,0,Paris,paris-sainthonore-161,STATION,"48.8746335, 2.3062488",75008,Paris/Saint-HonorÃ©/161,operational,4,station,nonexistent,2018,4,2,13,49
116,3,3,0,0,Paris,paris-chanaleilles-1,STATION,"48.8530403, 2.3190123",75007,Paris/Chanaleilles/1,operational,1,station,nonexistent,2018,4,9,16,51
117,1,1,0,0,Paris,paris-gaylussac-66,SPACE,"48.8420054, 2.3430684",75005,Paris/Gay-Lussac/66,operational,4,full_station,operational,2018,4,9,1,7
118,1,1,0,0,Paris,paris-fleurus-2,STATION,"48.8471079, 2.3321208",75006,Paris/Fleurus/2,operational,2,station,nonexistent,2018,4,5,23,4
119,2,2,0,0,Enghien-les-Bains,enghienlesbains-coussaye-2,STATION,"48.966392, 2.3016471",95880,Enghien-les-Bains/Coussaye/2,operational,3,station,nonexistent,2018,4,3,11,18
120,6,6,0,0,Montreuil,montreuil-republique-2,STATION,"48.8532555, 2.4231379",93100,Montreuil/RÃ©publique/2,operational,1,station,nonexistent,2018,4,3,13,48
121,4,4,1,0,Sceaux,sceaux-bagneux-52,STATION,"48.7842765, 2.3027628",92330,Sceaux/Bagneux/52,operational,1,station,nonexistent,2018,4,8,8,26
122,3,3,0,1,Paris,paris-portedemontrouge-8,STATION,"48.8230593, 2.322823",75014,Paris/Porte de Montrouge/8,operational,2,station,nonexistent,2018,4,8,19,57
123,0,0,0,0,Paris,paris-mathis-35,STATION,"48.8911334, 2.3725951",75019,Paris/Mathis/35,operational,4,station,nonexistent,2018,4,1,0,32
124,6,6,0,0,Nanterre,nanterre-couchant-3,STATION,"48.8917117, 2.1923088",92000,Nanterre/Couchant/3,operational,0,station,nonexistent,2018,4,4,6,40
125,1,1,0,1,Levallois-Perret,levalloisperret-hoteldeville-parking,PARKING,"48.89331, 2.28894",92300,Levallois-Perret/HÃ´tel de Ville/Parking,operational,2,station,nonexistent,2018,4,9,10,47
126,0,0,0,0,Paris,paris-reaumur-38,STATION,"48.8653769, 2.3573678",75003,Paris/RÃ©aumur/38,operational,6,station,nonexistent,2018,4,2,14,32
127,3,3,0,0,Paris,paris-grangeauxbelles-47,STATION,"48.87569, 2.36801",75010,Paris/Grange aux Belles/47,operational,2,station,nonexistent,2018,4,6,1,31
128,2,2,0,1,Issy-les-Moulineaux,issylesmoulineaux-camillesdesmoulins-31,STATION,"48.8294072, 2.2644545",92130,Issy-les-Moulineaux/Camille Desmoulins/31,operational,3,station,nonexistent,2018,4,2,0,0
129,1,1,1,0,Paris,paris-fillesducalvaire-19,STATION,"48.8628, 2.3660304",75003,Paris/Filles du Calvaire/19,operational,1,station,nonexistent,2018,4,5,14,51
130,2,2,0,0,Boulogne-Billancourt,boulognebillancourt-edouardvaillant-81,STATION,"48.8344135, 2.2464756",92100,Boulogne-Billancourt/Ãdouard Vaillant/81,operational,1,station,nonexistent,2018,4,8,18,41
131,0,0,0,0,ChÃ¢tenay-Malabry,chatenaymalabry-jeanjaures-280,STATION,"48.76739, 2.255521",92290,ChÃ¢tenay-Malabry/Jean JaurÃ¨s/280,broken,0,station,nonexistent,2018,4,9,0,50
132,0,0,0,0,Paris,paris-crozatier-33,STATION,"48.8470504, 2.3815222",75012,Paris/Crozatier/33,broken,0,station,nonexistent,2018,4,5,6,8
133,2,2,0,1,Paris,paris-secretan-4,STATION,"48.8821756, 2.3708912",75019,Paris/SecrÃ©tan/4,operational,1,station,nonexistent,2018,4,5,9,27
134,0,0,0,0,Pantin,pantin-cimetiereparisien-34,STATION,"48.9092769, 2.3988432",93500,Pantin/CimetiÃ¨re Parisien/34,broken,0,station,nonexistent,2018,4,8,22,38
135,1,1,0,0,Meudon,meudon-paris-6,STATION,"48.8169462, 2.2480148",92190,Meudon/Paris/6,operational,1,station,nonexistent,2018,4,9,9,29
136,0,0,0,0,Paris,paris-croixdespetitschamps-4,STATION,"48.8624631, 2.3393006",75001,Paris/Croix des Petits Champs/4,operational,3,station,nonexistent,2018,4,8,13,57
137,2,2,0,0,Paris,paris-ivry-3,STATION,"48.82175, 2.36868",75013,Paris/Ivry/3,operational,1,station,nonexistent,2018,4,2,11,10
138,5,5,0,1,Gennevilliers,gennevilliers-degaulle-23,STATION,"48.93368, 2.306482",92230,Gennevilliers/De Gaulle/23,operational,0,station,nonexistent,2018,4,8,8,42
139,1,1,0,0,Paris,paris-mortier-15,STATION,"48.8657, 2.408668",75020,Paris/Mortier/15,operational,4,station,nonexistent,2018,4,8,3,45
140,2,2,0,1,Vincennes,vincennes-fontenay-44,STATION,"48.84779, 2.44345",94300,Vincennes/Fontenay/44,operational,0,station,nonexistent,2018,4,7,14,50
141,0,0,0,0,Paris,paris-quatreseptembre-10,STATION,"48.869353, 2.3382066",75002,Paris/Quatre septembre/10,operational,5,station,nonexistent,2018,4,5,23,35
142,5,5,0,0,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,STATION,"48.8839089, 2.1919207",92500,Rueil-Malmaison/Paul Doumer/3,operational,0,station,nonexistent,2018,4,2,12,48
143,1,1,0,0,Paris,paris-championnet-28,STATION,"48.895422, 2.3499795",75018,Paris/Championnet/28,operational,5,station,nonexistent,2018,4,7,12,50
144,1,1,0,2,Paris,paris-juleslefebvre-1,STATION,"48.8804478, 2.3283632",75009,Paris/Jules LefÃ¨bvre/1,operational,0,station,nonexistent,2018,4,5,13,16
145,3,3,0,1,Drancy,drancy-cheminlateral-20,STATION,"48.93327, 2.455181",93700,Drancy/LatÃ©ral/20,operational,2,station,nonexistent,2018,4,5,11,57
146,7,7,0,0,Rungis,rungis-lard-22,STATION,"48.75017, 2.347478",94150,Rungis/Lard/22,operational,0,station,nonexistent,2018,4,1,17,35
147,6,6,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-normandie-22,STATION,"48.9059332, 2.2852074",92600,AsniÃ¨res-sur-Seine/Normandie/22,operational,0,station,nonexistent,2018,4,2,11,18
148,6,6,0,0,Paris,paris-pyrenees-236,STATION,"48.8674784, 2.3965939",75020,Paris/PyrÃ©nÃ©es/236,operational,0,station,nonexistent,2018,4,3,6,33
149,6,6,0,0,Suresnes,suresnes-huche-26,STATION,"48.8766119, 2.2218839",92150,Suresnes/HuchÃ©/26,operational,0,station,nonexistent,2018,4,4,8,28
150,6,6,0,0,Colombes,colombes-victorhugo-42,STATION,"48.92087, 2.264111",92700,Colombes/Victor Hugo/42,operational,0,station,nonexistent,2018,4,5,5,4
151,5,5,0,1,Fontenay-Sous-Bois,fontenaysousbois-valdefontenay-2,STATION,"48.8528247, 2.4869085",94120,Fontenay-Sous-Bois/Val de Fontenay/2,operational,0,station,nonexistent,2018,4,7,3,57
152,4,4,0,0,Paris,paris-gastontessier-8,STATION,"48.895791, 2.373366",75019,Paris/Gaston Tessier/8,operational,1,station,nonexistent,2018,4,3,12,31
153,2,2,1,1,Paris,paris-vaugirard-20,STATION,"48.8415895, 2.3183413",75015,Paris/Vaugirard/20,operational,0,station,nonexistent,2018,4,7,11,57
154,4,4,0,0,La Garenne-Colombes,lagarennecolombes-republique-52,SPACE,"48.90628, 2.249208",92250,La Garenne-Colombes/RÃ©publique/52,operational,0,full_station,broken,2018,4,8,11,55
155,3,3,0,0,Paris,paris-faubourgsaintantoine-199,SPACE,"48.8505136, 2.3823163",75011,Paris/Saint-Antoine/199,operational,1,full_station,operational,2018,4,9,9,22
156,0,0,0,0,Paris,paris-balard-108,STATION,"48.83731, 2.278682",75015,Paris/Balard/108,operational,5,station,nonexistent,2018,4,2,22,33
157,0,0,0,0,Paris,paris-bretagne-51,SPACE,"48.8635527, 2.3612023",75003,Paris/Bretagne/51,operational,1,full_station,operational,2018,4,8,0,38
158,2,2,0,0,Versailles,versailles-chantiers-8,SPACE,"48.7967202, 2.1363296",78000,Versailles/Chantiers/8,operational,3,full_station,operational,2018,4,9,7,42
159,0,0,0,0,Paris,paris-courcelles-69,STATION,"48.878351, 2.3044935",75008,Paris/Courcelles/69,operational,5,station,nonexistent,2018,4,2,18,38
160,0,0,0,2,Paris,paris-plaine-25,STATION,"48.8500605, 2.4019645",75020,Paris/Plaine/25,operational,3,station,nonexistent,2018,4,4,17,6
161,5,5,0,1,Rosny-sous-Bois,rosnysousbois-lisbonne-16,STATION,"48.88093, 2.472356",93110,Rosny-sous-Bois/Lisbonne/16,operational,0,station,nonexistent,2018,4,4,9,18
162,4,4,0,0,Paris,paris-fillesducalvaire-19,STATION,"48.8628, 2.3660304",75003,Paris/Filles du Calvaire/19,operational,1,station,nonexistent,2018,4,3,13,57
163,2,2,0,0,Paris,paris-jouffroydabbans-108,STATION,"48.8823377, 2.3018911",75017,Paris/Jouffroy d'Abbans/108,operational,3,station,nonexistent,2018,4,2,7,28
164,1,1,0,0,Paris,paris-pereire-115,STATION,"48.88576, 2.299225",75017,Paris/Pereire/115,operational,4,station,nonexistent,2018,4,4,16,17
165,6,6,0,0,Paris,paris-julienlacroix-39,STATION,"48.8698372, 2.3850271",75020,Paris/Julien Lacroix/39,operational,0,station,nonexistent,2018,4,3,3,1
166,1,1,0,1,SÃ¨vres,sevres-granderue-123,STATION,"48.821593, 2.2050638",92310,SÃ¨vres/Grande Rue/123,operational,3,station,nonexistent,2018,4,8,8,13
167,0,0,1,0,Paris,paris-leonfrot-1,STATION,"48.8533715, 2.3882044",75011,Paris/LÃ©on Frot/1,operational,1,station,nonexistent,2018,4,7,20,14
168,5,5,0,0,Paris,paris-goubet-8,STATION,"48.8848179, 2.3901243",75019,Paris/Goubet/8,operational,0,station,nonexistent,2018,4,8,23,47
169,2,2,0,0,Paris,paris-plantes-56,STATION,"48.8283698, 2.3216963",75014,Paris/Plantes/56,operational,1,station,nonexistent,2018,4,5,9,46
170,2,2,0,0,Paris,paris-dantzig-80,STATION,"48.8304, 2.295999",75015,Paris/Dantzig/80,operational,3,station,nonexistent,2018,4,8,10,50
171,2,2,0,0,Malakoff,malakoff-pierrebrossolette-192,STATION,"48.8139, 2.302489",92240,Malakoff/Pierre Brossolette/192,operational,3,station,nonexistent,2018,4,4,8,3
